Time(ns) 	 Current(Amp)
23.0	3.0
23.035	5.295
23.215	5.295
23.25	3.0
23.5	3.0
23.535	5.380000000000001
23.715	5.380000000000001
23.75	3.0
24.0	3.0
24.035	5.465
24.215	5.465
24.25	3.0
24.5	3.0
24.535	5.550000000000001
24.715	5.550000000000001
24.75	3.0
25.0	3.0
25.035	5.635
25.215	5.635
25.25	3.0
25.5	3.0
25.535	5.720000000000001
25.715	5.720000000000001
25.75	3.0
26.0	3.0
26.035	5.805
26.215	5.805
26.25	3.0
26.5	3.0
26.535	5.890000000000001
26.715	5.890000000000001
26.75	3.0
27.0	3.0
27.035	5.975
27.215	5.975
27.25	3.0
27.5	3.0
27.535	6.0600000000000005
27.715	6.0600000000000005
27.75	3.0
28.0	3.0
28.035	6.145
28.215	6.145
28.25	3.0
28.5	3.0
28.535	6.23
28.715	6.23
28.75	3.0
29.0	3.0
29.035	6.315
29.215	6.315
29.25	3.0
29.5	3.0
29.535	6.4
29.715	6.4
29.75	3.0
30.0	3.0
30.035	6.485
30.215	6.485
30.25	3.0
30.5	3.0
30.535	6.57
30.715	6.57
30.75	3.0
31.0	3.0
31.035	6.655
31.215	6.655
31.25	3.0
31.5	3.0
31.535	6.74
31.715	6.74
31.75	3.0
32.0	3.0
32.035	6.825
32.215	6.825
32.25	3.0
32.5	3.0
32.535	6.91
32.715	6.91
32.75	3.0
33.0	3.0
33.035	6.995
33.215	6.995
33.25	3.0
33.5	3.0
33.535	7.08
33.715	7.08
33.75	3.0
34.0	3.0
34.035	7.165
34.215	7.165
34.25	3.0
34.5	3.0
34.535	7.25
34.715	7.25
34.75	3.0
35.0	3.0
35.035	7.335
35.215	7.335
35.25	3.0
35.5	3.0
35.535	7.42
35.715	7.42
35.75	3.0
36.0	3.0
36.035	7.505
36.215	7.505
36.25	3.0
36.5	3.0
36.535	7.590000000000001
36.715	7.590000000000001
36.75	3.0
37.0	3.0
37.035	7.675000000000001
37.215	7.675000000000001
37.25	3.0
37.5	3.0
37.535	7.760000000000001
37.715	7.760000000000001
37.75	3.0
38.0	3.0
38.035	7.845000000000001
38.215	7.845000000000001
38.25	3.0
38.5	3.0
38.535	7.930000000000001
38.715	7.930000000000001
38.75	3.0
39.0	3.0
39.035	8.015
39.215	8.015
39.25	3.0
39.5	3.0
39.535	8.100000000000001
39.715	8.100000000000001
39.75	3.0
40.0	3.0
40.035	8.185
40.215	8.185
40.25	3.0
40.5	3.0
40.535	8.27
40.715	8.27
40.75	3.0
41.0	3.0
41.035	8.355
41.215	8.355
41.25	3.0
41.5	3.0
41.535	8.440000000000001
41.715	8.440000000000001
41.75	3.0
42.0	3.0
42.035	8.525
42.215	8.525
42.25	3.0
42.5	3.0
42.535	8.61
42.715	8.61
42.75	3.0
43.0	3.0
43.035	8.695
43.215	8.695
43.25	3.0
43.5	3.0
43.535	8.780000000000001
43.715	8.780000000000001
43.75	3.0
44.0	3.0
44.035	8.865
44.215	8.865
44.25	3.0
44.5	3.0
44.535	8.95
44.715	8.95
44.75	3.0
45.0	3.0
45.035	9.035
45.215	9.035
45.25	3.0
45.5	3.0
45.535	9.120000000000001
45.715	9.120000000000001
45.75	3.0
46.0	3.0
46.035	9.205
46.215	9.205
46.25	3.0
46.5	3.0
46.535	9.29
46.715	9.29
46.75	3.0
47.0	3.0
47.035	9.375
47.215	9.375
47.25	3.0
47.5	3.0
47.535	9.46
47.715	9.46
47.75	3.0
48.0	3.0
48.035	9.545000000000002
48.215	9.545000000000002
48.25	3.0
48.5	3.0
48.535	9.63
48.715	9.63
48.75	3.0
49.0	3.0
49.035	9.715
49.215	9.715
49.25	3.0
49.5	3.0
49.535	9.8
49.715	9.8
49.75	3.0
50.0	3.0
50.035	9.885000000000002
50.215	9.885000000000002
50.25	3.0
50.5	3.0
50.535	9.97
50.715	9.97
50.75	3.0
51.0	3.0
51.035	10.055
51.215	10.055
51.25	3.0
51.5	3.0
51.535	10.14
51.715	10.14
51.75	3.0
52.0	3.0
52.035	10.225000000000001
52.215	10.225000000000001
52.25	3.0
52.5	3.0
52.535	10.31
52.715	10.31
52.75	3.0
53.0	3.0
53.035	10.395
53.215	10.395
53.25	3.0
53.5	3.0
53.535	10.48
53.715	10.48
53.75	3.0
54.0	3.0
54.035	10.565000000000001
54.215	10.565000000000001
54.25	3.0
54.5	3.0
54.535	10.65
54.715	10.65
54.75	3.0
55.0	3.0
55.035	10.735
55.215	10.735
55.25	3.0
55.5	3.0
55.535	10.82
55.715	10.82
55.75	3.0
56.0	3.0
56.035	10.905000000000001
56.215	10.905000000000001
56.25	3.0
56.5	3.0
56.535	10.99
56.715	10.99
56.75	3.0
57.0	3.0
57.035	11.075000000000001
57.215	11.075000000000001
57.25	3.0
57.5	3.0
57.535	11.16
57.715	11.16
57.75	3.0
58.0	3.0
58.035	11.245000000000001
58.215	11.245000000000001
58.25	3.0
58.5	3.0
58.535	11.33
58.715	11.33
58.75	3.0
59.0	3.0
59.035	11.415000000000001
59.215	11.415000000000001
59.25	3.0
59.5	3.0
59.535	11.5
59.715	11.5
59.75	3.0
60.0	3.0
60.035	11.585
60.215	11.585
60.25	3.0
60.5	3.0
60.535	11.67
60.715	11.67
60.75	3.0
61.0	3.0
61.035	11.755
61.215	11.755
61.25	3.0
61.5	3.0
61.535	11.84
61.715	11.84
61.75	3.0
62.0	3.0
62.035	11.925
62.215	11.925
62.25	3.0
62.5	3.0
62.535	12.01
62.715	12.01
62.75	3.0
63.0	3.0
63.035	12.095
63.215	12.095
63.25	3.0
63.5	3.0
63.535	12.180000000000001
63.715	12.180000000000001
63.75	3.0
64.0	3.0
64.035	12.265
64.215	12.265
64.25	3.0
64.5	3.0
64.535	12.350000000000001
64.715	12.350000000000001
64.75	3.0
65.0	3.0
65.035	12.435
65.215	12.435
65.25	3.0
65.5	3.0
65.535	12.520000000000001
65.715	12.520000000000001
65.75	3.0
66.0	3.0
66.035	12.605
66.215	12.605
66.25	3.0
66.5	3.0
66.535	12.690000000000001
66.715	12.690000000000001
66.75	3.0
67.0	3.0
67.035	12.775
67.215	12.775
67.25	3.0
67.5	3.0
67.535	12.860000000000001
67.715	12.860000000000001
67.75	3.0
68.0	3.0
68.035	12.945
68.215	12.945
68.25	3.0
68.5	3.0
68.535	13.030000000000001
68.715	13.030000000000001
68.75	3.0
69.0	3.0
69.035	13.115
69.215	13.115
69.25	3.0
69.5	3.0
69.535	13.200000000000001
69.715	13.200000000000001
69.75	3.0
70.0	3.0
70.035	13.285
70.215	13.285
70.25	3.0
70.5	3.0
70.535	13.370000000000001
70.715	13.370000000000001
70.75	3.0
71.0	3.0
71.035	13.455
71.215	13.455
71.25	3.0
71.5	3.0
71.535	13.540000000000001
71.715	13.540000000000001
71.75	3.0
72.0	3.0
72.035	13.625
72.215	13.625
72.25	3.0
72.5	3.0
72.535	13.71
72.715	13.71
72.75	3.0
73.0	3.0
73.035	13.795
73.215	13.795
73.25	3.0
73.5	3.0
73.535	13.88
73.715	13.88
73.75	3.0
74.0	3.0
74.035	13.965000000000002
74.215	13.965000000000002
74.25	3.0
74.5	3.0
74.535	14.05
74.715	14.05
74.75	3.0
75.0	3.0
75.035	14.135000000000002
75.215	14.135000000000002
75.25	3.0
75.5	3.0
75.535	14.22
75.715	14.22
75.75	3.0
76.0	3.0
76.035	14.305000000000001
76.215	14.305000000000001
76.25	3.0
76.5	3.0
76.535	14.39
76.715	14.39
76.75	3.0
77.0	3.0
77.035	14.475000000000001
77.215	14.475000000000001
77.25	3.0
77.5	3.0
77.535	14.56
77.715	14.56
77.75	3.0
78.0	3.0
78.035	14.645000000000001
78.215	14.645000000000001
78.25	3.0
78.5	3.0
78.535	14.73
78.715	14.73
78.75	3.0
79.0	3.0
79.035	14.815000000000001
79.215	14.815000000000001
79.25	3.0
79.5	3.0
79.535	14.9
79.715	14.9
79.75	3.0
80.0	3.0
80.035	14.985000000000001
80.215	14.985000000000001
80.25	3.0
80.5	3.0
80.535	15.07
80.715	15.07
80.75	3.0
81.0	3.0
81.035	15.155000000000001
81.215	15.155000000000001
81.25	3.0
81.5	3.0
81.535	15.24
81.715	15.24
81.75	3.0
82.0	3.0
82.035	15.325000000000001
82.215	15.325000000000001
82.25	3.0
82.5	3.0
82.535	15.41
82.715	15.41
82.75	3.0
83.0	3.0
83.035	15.495000000000001
83.215	15.495000000000001
83.25	3.0
83.5	3.0
83.535	15.58
83.715	15.58
83.75	3.0
84.0	3.0
84.035	15.665000000000001
84.215	15.665000000000001
84.25	3.0
84.5	3.0
84.535	15.750000000000002
84.715	15.750000000000002
84.75	3.0
85.0	3.0
85.035	15.835
85.215	15.835
85.25	3.0
85.5	3.0
85.535	15.920000000000002
85.715	15.920000000000002
85.75	3.0
86.0	3.0
86.035	16.005000000000003
86.215	16.005000000000003
86.25	3.0
86.5	3.0
86.535	16.090000000000003
86.715	16.090000000000003
86.75	3.0
87.0	3.0
87.035	16.175
87.215	16.175
87.25	3.0
87.5	3.0
87.535	16.26
87.715	16.26
87.75	3.0
88.0	3.0
88.035	16.345
88.215	16.345
88.25	3.0
88.5	3.0
88.535	16.43
88.715	16.43
88.75	3.0
89.0	3.0
89.035	16.515
89.215	16.515
89.25	3.0
89.5	3.0
89.535	16.6
89.715	16.6
89.75	3.0
90.0	3.0
90.035	16.685000000000002
90.215	16.685000000000002
90.25	3.0
90.5	3.0
90.535	16.770000000000003
90.715	16.770000000000003
90.75	3.0
91.0	3.0
91.035	16.855
91.215	16.855
91.25	3.0
91.5	3.0
91.535	16.94
91.715	16.94
91.75	3.0
92.0	3.0
92.035	17.025
92.215	17.025
92.25	3.0
92.5	3.0
92.535	17.11
92.715	17.11
92.75	3.0
93.0	3.0
93.035	17.195
93.215	17.195
93.25	3.0
93.5	3.0
93.535	17.28
93.715	17.28
93.75	3.0
94.0	3.0
94.035	17.365000000000002
94.215	17.365000000000002
94.25	3.0
94.5	3.0
94.535	17.450000000000003
94.715	17.450000000000003
94.75	3.0
95.0	3.0
95.035	17.535000000000004
95.215	17.535000000000004
95.25	3.0
95.5	3.0
95.535	17.62
95.715	17.62
95.75	3.0
96.0	3.0
96.035	17.705000000000002
96.215	17.705000000000002
96.25	3.0
96.5	3.0
96.535	17.79
96.715	17.79
96.75	3.0
97.0	3.0
97.035	17.875
97.215	17.875
97.25	3.0
97.5	3.0
97.535	17.96
97.715	17.96
97.75	3.0
98.0	3.0
98.035	18.045
98.215	18.045
98.25	3.0
98.5	3.0
98.535	18.130000000000003
98.715	18.130000000000003
98.75	3.0
99.0	3.0
99.035	18.215000000000003
99.215	18.215000000000003
99.25	3.0
99.5	3.0
99.535	18.3
99.715	18.3
99.75	3.0
100.0	3.0
100.035	18.385
100.215	18.385
100.25	3.0
100.5	3.0
100.535	18.47
100.715	18.47
100.75	3.0
101.0	3.0
101.035	18.555
101.215	18.555
101.25	3.0
101.5	3.0
101.535	18.64
101.715	18.64
101.75	3.0
102.0	3.0
102.035	18.725
102.215	18.725
102.25	3.0
102.5	3.0
102.535	18.810000000000002
102.715	18.810000000000002
102.75	3.0
103.0	3.0
103.035	18.895000000000003
103.215	18.895000000000003
103.25	3.0
103.5	3.0
103.535	18.98
103.715	18.98
103.75	3.0
104.0	3.0
104.035	19.065
104.215	19.065
104.25	3.0
104.5	3.0
104.535	19.150000000000002
104.715	19.150000000000002
104.75	3.0
105.0	3.0
105.035	19.235
105.215	19.235
105.25	3.0
105.5	3.0
105.535	19.32
105.715	19.32
105.75	3.0
106.0	3.0
106.035	19.405
106.215	19.405
106.25	3.0
106.5	3.0
106.535	19.490000000000002
106.715	19.490000000000002
106.75	3.0
107.0	3.0
107.035	19.575000000000003
107.215	19.575000000000003
107.25	3.0
107.5	3.0
107.535	19.66
107.715	19.66
107.75	3.0
108.0	3.0
108.035	19.745
108.215	19.745
108.25	3.0
108.5	3.0
108.535	19.830000000000002
108.715	19.830000000000002
108.75	3.0
109.0	3.0
109.035	19.915000000000003
109.215	19.915000000000003
109.25	3.0
109.5	3.0
109.535	20.0
109.715	20.0
109.75	3.0
110.0	3.0
110.035	19.96
110.215	19.96
110.25	3.0
110.5	3.0
110.535	19.92
110.715	19.92
110.75	3.0
111.0	3.0
111.035	19.88
111.215	19.88
111.25	3.0
111.5	3.0
111.535	19.84
111.715	19.84
111.75	3.0
112.0	3.0
112.035	19.8
112.215	19.8
112.25	3.0
112.5	3.0
112.535	19.76
112.715	19.76
112.75	3.0
113.0	3.0
113.035	19.72
113.215	19.72
113.25	3.0
113.5	3.0
113.535	19.68
113.715	19.68
113.75	3.0
114.0	3.0
114.035	19.64
114.215	19.64
114.25	3.0
114.5	3.0
114.535	19.6
114.715	19.6
114.75	3.0
115.0	3.0
115.035	19.56
115.215	19.56
115.25	3.0
115.5	3.0
115.535	19.52
115.715	19.52
115.75	3.0
116.0	3.0
116.035	19.48
116.215	19.48
116.25	3.0
116.5	3.0
116.535	19.44
116.715	19.44
116.75	3.0
117.0	3.0
117.035	19.4
117.215	19.4
117.25	3.0
117.5	3.0
117.535	19.36
117.715	19.36
117.75	3.0
118.0	3.0
118.035	19.32
118.215	19.32
118.25	3.0
118.5	3.0
118.535	19.28
118.715	19.28
118.75	3.0
119.0	3.0
119.035	19.24
119.215	19.24
119.25	3.0
119.5	3.0
119.535	19.2
119.715	19.2
119.75	3.0
120.0	3.0
120.035	19.16
120.215	19.16
120.25	3.0
120.5	3.0
120.535	19.12
120.715	19.12
120.75	3.0
121.0	3.0
121.035	19.08
121.215	19.08
121.25	3.0
121.5	3.0
121.535	19.04
121.715	19.04
121.75	3.0
122.0	3.0
122.035	19.0
122.215	19.0
122.25	3.0
122.5	3.0
122.535	18.96
122.715	18.96
122.75	3.0
123.0	3.0
123.035	18.92
123.215	18.92
123.25	3.0
123.5	3.0
123.535	18.88
123.715	18.88
123.75	3.0
124.0	3.0
124.035	18.84
124.215	18.84
124.25	3.0
124.5	3.0
124.535	18.8
124.715	18.8
124.75	3.0
125.0	3.0
125.035	18.76
125.215	18.76
125.25	3.0
125.5	3.0
125.535	18.72
125.715	18.72
125.75	3.0
126.0	3.0
126.035	18.68
126.215	18.68
126.25	3.0
126.5	3.0
126.535	18.64
126.715	18.64
126.75	3.0
127.0	3.0
127.035	18.6
127.215	18.6
127.25	3.0
127.5	3.0
127.535	18.56
127.715	18.56
127.75	3.0
128.0	3.0
128.035	18.52
128.215	18.52
128.25	3.0
128.5	3.0
128.535	18.48
128.715	18.48
128.75	3.0
129.0	3.0
129.035	18.44
129.215	18.44
129.25	3.0
129.5	3.0
129.535	18.4
129.715	18.4
129.75	3.0
130.0	3.0
130.035	18.36
130.215	18.36
130.25	3.0
130.5	3.0
130.535	18.32
130.715	18.32
130.75	3.0
131.0	3.0
131.035	18.28
131.215	18.28
131.25	3.0
131.5	3.0
131.535	18.24
131.715	18.24
131.75	3.0
132.0	3.0
132.035	18.2
132.215	18.2
132.25	3.0
132.5	3.0
132.535	18.16
132.715	18.16
132.75	3.0
133.0	3.0
133.035	18.12
133.215	18.12
133.25	3.0
133.5	3.0
133.535	18.08
133.715	18.08
133.75	3.0
134.0	3.0
134.035	18.04
134.215	18.04
134.25	3.0
134.5	3.0
134.535	18.0
134.715	18.0
134.75	3.0
135.0	3.0
135.035	17.96
135.215	17.96
135.25	3.0
135.5	3.0
135.535	17.92
135.715	17.92
135.75	3.0
136.0	3.0
136.035	17.88
136.215	17.88
136.25	3.0
136.5	3.0
136.535	17.84
136.715	17.84
136.75	3.0
137.0	3.0
137.035	17.8
137.215	17.8
137.25	3.0
137.5	3.0
137.535	17.759999999999998
137.715	17.759999999999998
137.75	3.0
138.0	3.0
138.035	17.72
138.215	17.72
138.25	3.0
138.5	3.0
138.535	17.68
138.715	17.68
138.75	3.0
139.0	3.0
139.035	17.64
139.215	17.64
139.25	3.0
139.5	3.0
139.535	17.6
139.715	17.6
139.75	3.0
140.0	3.0
140.035	17.56
140.215	17.56
140.25	3.0
140.5	3.0
140.535	17.52
140.715	17.52
140.75	3.0
141.0	3.0
141.035	17.48
141.215	17.48
141.25	3.0
141.5	3.0
141.535	17.44
141.715	17.44
141.75	3.0
142.0	3.0
142.035	17.4
142.215	17.4
142.25	3.0
142.5	3.0
142.535	17.36
142.715	17.36
142.75	3.0
143.0	3.0
143.035	17.32
143.215	17.32
143.25	3.0
143.5	3.0
143.535	17.28
143.715	17.28
143.75	3.0
144.0	3.0
144.035	17.24
144.215	17.24
144.25	3.0
144.5	3.0
144.535	17.2
144.715	17.2
144.75	3.0
145.0	3.0
145.035	17.16
145.215	17.16
145.25	3.0
145.5	3.0
145.535	17.12
145.715	17.12
145.75	3.0
146.0	3.0
146.035	17.08
146.215	17.08
146.25	3.0
146.5	3.0
146.535	17.04
146.715	17.04
146.75	3.0
147.0	3.0
147.035	17.0
147.215	17.0
147.25	3.0
147.5	3.0
147.535	16.96
147.715	16.96
147.75	3.0
148.0	3.0
148.035	16.92
148.215	16.92
148.25	3.0
148.5	3.0
148.535	16.88
148.715	16.88
148.75	3.0
149.0	3.0
149.035	16.84
149.215	16.84
149.25	3.0
149.5	3.0
149.535	16.8
149.715	16.8
149.75	3.0
150.0	3.0
150.035	16.759999999999998
150.215	16.759999999999998
150.25	3.0
150.5	3.0
150.535	16.72
150.715	16.72
150.75	3.0
151.0	3.0
151.035	16.68
151.215	16.68
151.25	3.0
151.5	3.0
151.535	16.64
151.715	16.64
151.75	3.0
152.0	3.0
152.035	16.6
152.215	16.6
152.25	3.0
152.5	3.0
152.535	16.56
152.715	16.56
152.75	3.0
153.0	3.0
153.035	16.52
153.215	16.52
153.25	3.0
153.5	3.0
153.535	16.48
153.715	16.48
153.75	3.0
154.0	3.0
154.035	16.44
154.215	16.44
154.25	3.0
154.5	3.0
154.535	16.4
154.715	16.4
154.75	3.0
155.0	3.0
155.035	16.36
155.215	16.36
155.25	3.0
155.5	3.0
155.535	16.32
155.715	16.32
155.75	3.0
156.0	3.0
156.035	16.28
156.215	16.28
156.25	3.0
156.5	3.0
156.535	16.24
156.715	16.24
156.75	3.0
157.0	3.0
157.035	16.2
157.215	16.2
157.25	3.0
157.5	3.0
157.535	16.16
157.715	16.16
157.75	3.0
158.0	3.0
158.035	16.12
158.215	16.12
158.25	3.0
158.5	3.0
158.535	16.08
158.715	16.08
158.75	3.0
159.0	3.0
159.035	16.04
159.215	16.04
159.25	3.0
159.5	3.0
159.535	16.0
159.715	16.0
159.75	3.0
160.0	3.0
160.035	7.088223081882995
160.215	7.088223081882995
160.25	3.0
160.5	3.0
160.535	11.56918170857153
160.715	11.56918170857153
160.75	3.0
161.0	3.0
161.035	14.429881135913798
161.215	14.429881135913798
161.25	3.0
161.5	3.0
161.535	11.048957926148192
161.715	11.048957926148192
161.75	3.0
162.0	3.0
162.035	7.9016814783987765
162.215	7.9016814783987765
162.25	3.0
162.5	3.0
162.535	7.1187937828666366
162.715	7.1187937828666366
162.75	3.0
163.0	3.0
163.035	11.624255962723304
163.215	11.624255962723304
163.25	3.0
163.5	3.0
163.535	14.512062425953223
163.715	14.512062425953223
163.75	3.0
164.0	3.0
164.035	12.906131194360052
164.215	12.906131194360052
164.25	3.0
164.5	3.0
164.535	14.508092460135298
164.715	14.508092460135298
164.75	3.0
165.0	3.0
165.035	12.63098950671339
165.215	12.63098950671339
165.25	3.0
165.5	3.0
165.535	6.553168378848113
165.715	6.553168378848113
165.75	3.0
166.0	3.0
166.035	4.0691009508623335
166.215	4.0691009508623335
166.25	3.0
166.5	3.0
166.535	3.020738305486266
166.715	3.020738305486266
166.75	3.0
167.0	3.0
167.035	6.763937450635142
167.215	6.763937450635142
167.25	3.0
167.5	3.0
167.535	7.434330575878676
167.715	7.434330575878676
167.75	3.0
168.0	3.0
168.035	6.568276890006619
168.215	6.568276890006619
168.25	3.0
168.5	3.0
168.535	5.158466243723474
168.715	5.158466243723474
168.75	3.0
169.0	3.0
169.035	11.651935260153747
169.215	11.651935260153747
169.25	3.0
169.5	3.0
169.535	5.091538736255276
169.715	5.091538736255276
169.75	3.0
170.0	3.0
170.035	9.980517007917381
170.215	9.980517007917381
170.25	3.0
170.5	3.0
170.535	4.010100825212756
170.715	4.010100825212756
170.75	3.0
171.0	3.0
171.035	14.022698902338709
171.215	14.022698902338709
171.25	3.0
171.5	3.0
171.535	7.479112649591874
171.715	7.479112649591874
171.75	3.0
172.0	3.0
172.035	6.538553633393629
172.215	6.538553633393629
172.25	3.0
172.5	3.0
172.535	5.758359478327666
172.715	5.758359478327666
172.75	3.0
173.0	3.0
173.035	10.218440418389532
173.215	10.218440418389532
173.25	3.0
173.5	3.0
173.535	7.421547738903492
173.715	7.421547738903492
173.75	3.0
174.0	3.0
174.035	8.612152764581145
174.215	8.612152764581145
174.25	3.0
174.5	3.0
174.535	10.946006612002424
174.715	10.946006612002424
174.75	3.0
175.0	3.0
175.035	5.045281995594635
175.215	5.045281995594635
175.25	3.0
175.5	3.0
175.535	6.144362303445129
175.715	6.144362303445129
175.75	3.0
176.0	3.0
176.035	9.92190354175155
176.215	9.92190354175155
176.25	3.0
176.5	3.0
176.535	15.732907452517454
176.715	15.732907452517454
176.75	3.0
177.0	3.0
177.035	10.931811931284836
177.215	10.931811931284836
177.25	3.0
177.5	3.0
177.535	10.794835434292052
177.715	10.794835434292052
177.75	3.0
178.0	3.0
178.035	4.67314123076077
178.215	4.67314123076077
178.25	3.0
178.5	3.0
178.535	8.09626209355961
178.715	8.09626209355961
178.75	3.0
179.0	3.0
179.035	14.929651190998877
179.215	14.929651190998877
179.25	3.0
179.5	3.0
179.535	9.132433083776057
179.715	9.132433083776057
179.75	3.0
180.0	3.0
180.035	15.996096585063786
180.215	15.996096585063786
180.25	3.0
180.5	3.0
180.535	15.83956154703201
180.715	15.83956154703201
180.75	3.0
181.0	3.0
181.035	14.59427371283604
181.215	14.59427371283604
181.25	3.0
181.5	3.0
181.535	3.418378078125793
181.715	3.418378078125793
181.75	3.0
182.0	3.0
182.035	6.223052588002491
182.215	6.223052588002491
182.25	3.0
182.5	3.0
182.535	8.161279551515268
182.715	8.161279551515268
182.75	3.0
183.0	3.0
183.035	15.460289437560515
183.215	15.460289437560515
183.25	3.0
183.5	3.0
183.535	14.711207082625657
183.715	14.711207082625657
183.75	3.0
184.0	3.0
184.035	13.446121916832512
184.215	13.446121916832512
184.25	3.0
184.5	3.0
184.535	14.711166405416128
184.715	14.711166405416128
184.75	3.0
185.0	3.0
185.035	15.254125614805854
185.215	15.254125614805854
185.25	3.0
185.5	3.0
185.535	9.3174195608883
185.715	9.3174195608883
185.75	3.0
186.0	3.0
186.035	7.293575273445832
186.215	7.293575273445832
186.25	3.0
186.5	3.0
186.535	11.799269134413379
186.715	11.799269134413379
186.75	3.0
187.0	3.0
187.035	8.496961258384493
187.215	8.496961258384493
187.25	3.0
187.5	3.0
187.535	10.513360522218825
187.715	10.513360522218825
187.75	3.0
188.0	3.0
188.035	6.995266857830927
188.215	6.995266857830927
188.25	3.0
188.5	3.0
188.535	9.272777646767906
188.715	9.272777646767906
188.75	3.0
189.0	3.0
189.035	3.066619075156707
189.215	3.066619075156707
189.25	3.0
189.5	3.0
189.535	6.888664810637195
189.715	6.888664810637195
189.75	3.0
190.0	3.0
190.035	5.945345974833096
190.215	5.945345974833096
190.25	3.0
190.5	3.0
190.535	12.669593283515589
190.715	12.669593283515589
190.75	3.0
191.0	3.0
191.035	14.174507697355144
191.215	14.174507697355144
191.25	3.0
191.5	3.0
191.535	3.562323440563916
191.715	3.562323440563916
191.75	3.0
192.0	3.0
192.035	8.009113365536745
192.215	8.009113365536745
192.25	3.0
192.5	3.0
192.535	8.707775404120955
192.715	8.707775404120955
192.75	3.0
193.0	3.0
193.035	12.169759871614573
193.215	12.169759871614573
193.25	3.0
193.5	3.0
193.535	7.62673867526513
193.715	7.62673867526513
193.75	3.0
194.0	3.0
194.035	3.3746365278895967
194.215	3.3746365278895967
194.25	3.0
194.5	3.0
194.535	11.814734136459467
194.715	11.814734136459467
194.75	3.0
195.0	3.0
195.035	15.51521152246553
195.215	15.51521152246553
195.25	3.0
195.5	3.0
195.535	6.524231301623265
195.715	6.524231301623265
195.75	3.0
196.0	3.0
196.035	8.297508752348254
196.215	8.297508752348254
196.25	3.0
196.5	3.0
196.535	11.886557820594149
196.715	11.886557820594149
196.75	3.0
197.0	3.0
197.035	15.098299765426233
197.215	15.098299765426233
197.25	3.0
197.5	3.0
197.535	4.277860654980824
197.715	4.277860654980824
197.75	3.0
198.0	3.0
198.035	13.31879907471216
198.215	13.31879907471216
198.25	3.0
198.5	3.0
198.535	11.336048281272065
198.715	11.336048281272065
198.75	3.0
199.0	3.0
199.035	11.655610788576517
199.215	11.655610788576517
199.25	3.0
199.5	3.0
199.535	10.967760671074519
199.715	10.967760671074519
199.75	3.0
200.0	3.0
