Time(ns) 	 Current(Amp)
186.0	24.0
186.035	89.74
186.215	89.74
186.25	24.0
186.5	24.0
186.535	90.12
186.715	90.12
186.75	24.0
187.0	24.0
187.035	90.5
187.215	90.5
187.25	24.0
187.5	24.0
187.535	90.88
187.715	90.88
187.75	24.0
188.0	24.0
188.035	91.26
188.215	91.26
188.25	24.0
188.5	24.0
188.535	91.64
188.715	91.64
188.75	24.0
189.0	24.0
189.035	92.02
189.215	92.02
189.25	24.0
189.5	24.0
189.535	92.4
189.715	92.4
189.75	24.0
190.0	24.0
190.035	92.78
190.215	92.78
190.25	24.0
190.5	24.0
190.535	93.16
190.715	93.16
190.75	24.0
191.0	24.0
191.035	93.54
191.215	93.54
191.25	24.0
191.5	24.0
191.535	93.92
191.715	93.92
191.75	24.0
192.0	24.0
192.035	94.3
192.215	94.3
192.25	24.0
192.5	24.0
192.535	94.68
192.715	94.68
192.75	24.0
193.0	24.0
193.035	95.06
193.215	95.06
193.25	24.0
193.5	24.0
193.535	95.44
193.715	95.44
193.75	24.0
194.0	24.0
194.035	95.82000000000001
194.215	95.82000000000001
194.25	24.0
194.5	24.0
194.535	96.2
194.715	96.2
194.75	24.0
195.0	24.0
195.035	96.58
195.215	96.58
195.25	24.0
195.5	24.0
195.535	96.96000000000001
195.715	96.96000000000001
195.75	24.0
196.0	24.0
196.035	97.34
196.215	97.34
196.25	24.0
196.5	24.0
196.535	97.72
196.715	97.72
196.75	24.0
197.0	24.0
197.035	98.1
197.215	98.1
197.25	24.0
197.5	24.0
197.535	98.48
197.715	98.48
197.75	24.0
198.0	24.0
198.035	98.86
198.215	98.86
198.25	24.0
198.5	24.0
198.535	99.24
198.715	99.24
198.75	24.0
199.0	24.0
199.035	99.62
199.215	99.62
199.25	24.0
199.5	24.0
199.535	100.0
199.715	100.0
199.75	24.0
200.0	24.0
200.035	99.83333333333333
200.215	99.83333333333333
200.25	24.0
200.5	24.0
200.535	99.66666666666667
200.715	99.66666666666667
200.75	24.0
201.0	24.0
201.035	99.5
201.215	99.5
201.25	24.0
201.5	24.0
201.535	99.33333333333333
201.715	99.33333333333333
201.75	24.0
202.0	24.0
202.035	99.16666666666667
202.215	99.16666666666667
202.25	24.0
202.5	24.0
202.535	99.0
202.715	99.0
202.75	24.0
203.0	24.0
203.035	98.83333333333333
203.215	98.83333333333333
203.25	24.0
203.5	24.0
203.535	98.66666666666667
203.715	98.66666666666667
203.75	24.0
204.0	24.0
204.035	98.5
204.215	98.5
204.25	24.0
204.5	24.0
204.535	98.33333333333333
204.715	98.33333333333333
204.75	24.0
205.0	24.0
205.035	98.16666666666667
205.215	98.16666666666667
205.25	24.0
205.5	24.0
205.535	98.0
205.715	98.0
205.75	24.0
206.0	24.0
206.035	97.83333333333333
206.215	97.83333333333333
206.25	24.0
206.5	24.0
206.535	97.66666666666667
206.715	97.66666666666667
206.75	24.0
207.0	24.0
207.035	97.5
207.215	97.5
207.25	24.0
207.5	24.0
207.535	97.33333333333333
207.715	97.33333333333333
207.75	24.0
208.0	24.0
208.035	97.16666666666667
208.215	97.16666666666667
208.25	24.0
208.5	24.0
208.535	97.0
208.715	97.0
208.75	24.0
209.0	24.0
209.035	96.83333333333333
209.215	96.83333333333333
209.25	24.0
209.5	24.0
209.535	96.66666666666667
209.715	96.66666666666667
209.75	24.0
210.0	24.0
210.035	96.5
210.215	96.5
210.25	24.0
210.5	24.0
210.535	96.33333333333333
210.715	96.33333333333333
210.75	24.0
211.0	24.0
211.035	96.16666666666667
211.215	96.16666666666667
211.25	24.0
211.5	24.0
211.535	96.0
211.715	96.0
211.75	24.0
212.0	24.0
212.035	95.83333333333333
212.215	95.83333333333333
212.25	24.0
212.5	24.0
212.535	95.66666666666667
212.715	95.66666666666667
212.75	24.0
213.0	24.0
213.035	95.5
213.215	95.5
213.25	24.0
213.5	24.0
213.535	95.33333333333333
213.715	95.33333333333333
213.75	24.0
214.0	24.0
214.035	95.16666666666667
214.215	95.16666666666667
214.25	24.0
214.5	24.0
214.535	95.0
214.715	95.0
214.75	24.0
215.0	24.0
215.035	94.83333333333333
215.215	94.83333333333333
215.25	24.0
215.5	24.0
215.535	94.66666666666667
215.715	94.66666666666667
215.75	24.0
216.0	24.0
216.035	94.5
216.215	94.5
216.25	24.0
216.5	24.0
216.535	94.33333333333333
216.715	94.33333333333333
216.75	24.0
217.0	24.0
217.035	94.16666666666667
217.215	94.16666666666667
217.25	24.0
217.5	24.0
217.535	94.0
217.715	94.0
217.75	24.0
218.0	24.0
218.035	93.83333333333333
218.215	93.83333333333333
218.25	24.0
218.5	24.0
218.535	93.66666666666667
218.715	93.66666666666667
218.75	24.0
219.0	24.0
219.035	93.5
219.215	93.5
219.25	24.0
219.5	24.0
219.535	93.33333333333333
219.715	93.33333333333333
219.75	24.0
220.0	24.0
220.035	93.16666666666667
220.215	93.16666666666667
220.25	24.0
220.5	24.0
220.535	93.0
220.715	93.0
220.75	24.0
221.0	24.0
221.035	92.83333333333333
221.215	92.83333333333333
221.25	24.0
221.5	24.0
221.535	92.66666666666667
221.715	92.66666666666667
221.75	24.0
222.0	24.0
222.035	92.5
222.215	92.5
222.25	24.0
222.5	24.0
222.535	92.33333333333333
222.715	92.33333333333333
222.75	24.0
223.0	24.0
223.035	92.16666666666667
223.215	92.16666666666667
223.25	24.0
223.5	24.0
223.535	92.0
223.715	92.0
223.75	24.0
224.0	24.0
224.035	91.83333333333333
224.215	91.83333333333333
224.25	24.0
224.5	24.0
224.535	91.66666666666667
224.715	91.66666666666667
224.75	24.0
225.0	24.0
225.035	91.5
225.215	91.5
225.25	24.0
225.5	24.0
225.535	91.33333333333333
225.715	91.33333333333333
225.75	24.0
226.0	24.0
226.035	91.16666666666667
226.215	91.16666666666667
226.25	24.0
226.5	24.0
226.535	91.0
226.715	91.0
226.75	24.0
227.0	24.0
227.035	90.83333333333333
227.215	90.83333333333333
227.25	24.0
227.5	24.0
227.535	90.66666666666667
227.715	90.66666666666667
227.75	24.0
228.0	24.0
228.035	90.5
228.215	90.5
228.25	24.0
228.5	24.0
228.535	90.33333333333333
228.715	90.33333333333333
228.75	24.0
229.0	24.0
229.035	90.16666666666667
229.215	90.16666666666667
229.25	24.0
229.5	24.0
229.535	90.0
229.715	90.0
229.75	24.0
230.0	24.0
230.035	89.83333333333333
230.215	89.83333333333333
230.25	24.0
230.5	24.0
230.535	89.66666666666667
230.715	89.66666666666667
230.75	24.0
231.0	24.0
231.035	89.5
231.215	89.5
231.25	24.0
231.5	24.0
231.535	89.33333333333333
231.715	89.33333333333333
231.75	24.0
232.0	24.0
232.035	89.16666666666667
232.215	89.16666666666667
232.25	24.0
232.5	24.0
232.535	89.0
232.715	89.0
232.75	24.0
233.0	24.0
233.035	88.83333333333333
233.215	88.83333333333333
233.25	24.0
233.5	24.0
233.535	88.66666666666667
233.715	88.66666666666667
233.75	24.0
234.0	24.0
234.035	88.5
234.215	88.5
234.25	24.0
234.5	24.0
234.535	88.33333333333333
234.715	88.33333333333333
234.75	24.0
235.0	24.0
235.035	88.16666666666667
235.215	88.16666666666667
235.25	24.0
235.5	24.0
235.535	88.0
235.715	88.0
235.75	24.0
236.0	24.0
236.035	87.83333333333333
236.215	87.83333333333333
236.25	24.0
236.5	24.0
236.535	87.66666666666667
236.715	87.66666666666667
236.75	24.0
237.0	24.0
237.035	87.5
237.215	87.5
237.25	24.0
237.5	24.0
237.535	87.33333333333333
237.715	87.33333333333333
237.75	24.0
238.0	24.0
238.035	87.16666666666667
238.215	87.16666666666667
238.25	24.0
238.5	24.0
238.535	87.0
238.715	87.0
238.75	24.0
239.0	24.0
239.035	86.83333333333333
239.215	86.83333333333333
239.25	24.0
239.5	24.0
239.535	86.66666666666667
239.715	86.66666666666667
239.75	24.0
240.0	24.0
240.035	86.5
240.215	86.5
240.25	24.0
240.5	24.0
240.535	86.33333333333333
240.715	86.33333333333333
240.75	24.0
241.0	24.0
241.035	86.16666666666667
241.215	86.16666666666667
241.25	24.0
241.5	24.0
241.535	86.0
241.715	86.0
241.75	24.0
242.0	24.0
242.035	85.83333333333333
242.215	85.83333333333333
242.25	24.0
242.5	24.0
242.535	85.66666666666667
242.715	85.66666666666667
242.75	24.0
243.0	24.0
243.035	85.5
243.215	85.5
243.25	24.0
243.5	24.0
243.535	85.33333333333333
243.715	85.33333333333333
243.75	24.0
244.0	24.0
244.035	85.16666666666667
244.215	85.16666666666667
244.25	24.0
244.5	24.0
244.535	85.0
244.715	85.0
244.75	24.0
245.0	24.0
245.035	84.83333333333333
245.215	84.83333333333333
245.25	24.0
245.5	24.0
245.535	84.66666666666667
245.715	84.66666666666667
245.75	24.0
246.0	24.0
246.035	84.5
246.215	84.5
246.25	24.0
246.5	24.0
246.535	84.33333333333333
246.715	84.33333333333333
246.75	24.0
247.0	24.0
247.035	84.16666666666667
247.215	84.16666666666667
247.25	24.0
247.5	24.0
247.535	84.0
247.715	84.0
247.75	24.0
248.0	24.0
248.035	83.83333333333334
248.215	83.83333333333334
248.25	24.0
