Time(ns) 	 Current(Amp)
31.25	1.0
31.5	1.0
31.535	5.95
31.715	5.95
31.75	1.0
32.0	1.0
32.035	6.0625
32.215	6.0625
32.25	1.0
32.5	1.0
32.535	6.175
32.715	6.175
32.75	1.0
33.0	1.0
33.035	6.2875000000000005
33.215	6.2875000000000005
33.25	1.0
33.5	1.0
33.535	6.4
33.715	6.4
33.75	1.0
34.0	1.0
34.035	6.5125
34.215	6.5125
34.25	1.0
34.5	1.0
34.535	6.625
34.715	6.625
34.75	1.0
35.0	1.0
35.035	6.7375
35.215	6.7375
35.25	1.0
35.5	1.0
35.535	6.8500000000000005
35.715	6.8500000000000005
35.75	1.0
36.0	1.0
36.035	6.9625
36.215	6.9625
36.25	1.0
36.5	1.0
36.535	7.075
36.715	7.075
36.75	1.0
37.0	1.0
37.035	7.1875
37.215	7.1875
37.25	1.0
37.5	1.0
37.535	7.3
37.715	7.3
37.75	1.0
38.0	1.0
38.035	7.4125000000000005
38.215	7.4125000000000005
38.25	1.0
38.5	1.0
38.535	7.525
38.715	7.525
38.75	1.0
39.0	1.0
39.035	7.6375
39.215	7.6375
39.25	1.0
39.5	1.0
39.535	7.75
39.715	7.75
39.75	1.0
40.0	1.0
40.035	7.8625
40.215	7.8625
40.25	1.0
40.5	1.0
40.535	7.9750000000000005
40.715	7.9750000000000005
40.75	1.0
41.0	1.0
41.035	8.0875
41.215	8.0875
41.25	1.0
41.5	1.0
41.535	8.2
41.715	8.2
41.75	1.0
42.0	1.0
42.035	8.3125
42.215	8.3125
42.25	1.0
42.5	1.0
42.535	8.425
42.715	8.425
42.75	1.0
43.0	1.0
43.035	8.537500000000001
43.215	8.537500000000001
43.25	1.0
43.5	1.0
43.535	8.65
43.715	8.65
43.75	1.0
44.0	1.0
44.035	8.7625
44.215	8.7625
44.25	1.0
44.5	1.0
44.535	8.875
44.715	8.875
44.75	1.0
45.0	1.0
45.035	8.9875
45.215	8.9875
45.25	1.0
45.5	1.0
45.535	9.1
45.715	9.1
45.75	1.0
46.0	1.0
46.035	9.2125
46.215	9.2125
46.25	1.0
46.5	1.0
46.535	9.325000000000001
46.715	9.325000000000001
46.75	1.0
47.0	1.0
47.035	9.4375
47.215	9.4375
47.25	1.0
47.5	1.0
47.535	9.55
47.715	9.55
47.75	1.0
48.0	1.0
48.035	9.6625
48.215	9.6625
48.25	1.0
48.5	1.0
48.535	9.775
48.715	9.775
48.75	1.0
49.0	1.0
49.035	9.887500000000001
49.215	9.887500000000001
49.25	1.0
49.5	1.0
49.535	10.0
49.715	10.0
49.75	1.0
50.0	1.0
50.035	9.99
50.215	9.99
50.25	1.0
50.5	1.0
50.535	9.98
50.715	9.98
50.75	1.0
51.0	1.0
51.035	9.97
51.215	9.97
51.25	1.0
51.5	1.0
51.535	9.96
51.715	9.96
51.75	1.0
52.0	1.0
52.035	9.95
52.215	9.95
52.25	1.0
52.5	1.0
52.535	9.94
52.715	9.94
52.75	1.0
53.0	1.0
53.035	9.93
53.215	9.93
53.25	1.0
53.5	1.0
53.535	9.92
53.715	9.92
53.75	1.0
54.0	1.0
54.035	9.91
54.215	9.91
54.25	1.0
54.5	1.0
54.535	9.9
54.715	9.9
54.75	1.0
55.0	1.0
55.035	9.89
55.215	9.89
55.25	1.0
55.5	1.0
55.535	9.88
55.715	9.88
55.75	1.0
56.0	1.0
56.035	9.87
56.215	9.87
56.25	1.0
56.5	1.0
56.535	9.86
56.715	9.86
56.75	1.0
57.0	1.0
57.035	9.85
57.215	9.85
57.25	1.0
57.5	1.0
57.535	9.84
57.715	9.84
57.75	1.0
58.0	1.0
58.035	9.83
58.215	9.83
58.25	1.0
58.5	1.0
58.535	9.82
58.715	9.82
58.75	1.0
59.0	1.0
59.035	9.81
59.215	9.81
59.25	1.0
59.5	1.0
59.535	9.8
59.715	9.8
59.75	1.0
60.0	1.0
60.035	9.79
60.215	9.79
60.25	1.0
60.5	1.0
60.535	9.78
60.715	9.78
60.75	1.0
61.0	1.0
61.035	9.77
61.215	9.77
61.25	1.0
61.5	1.0
61.535	9.76
61.715	9.76
61.75	1.0
62.0	1.0
62.035	9.75
62.215	9.75
62.25	1.0
62.5	1.0
62.535	9.74
62.715	9.74
62.75	1.0
63.0	1.0
63.035	9.73
63.215	9.73
63.25	1.0
63.5	1.0
63.535	9.72
63.715	9.72
63.75	1.0
64.0	1.0
64.035	9.71
64.215	9.71
64.25	1.0
64.5	1.0
64.535	9.7
64.715	9.7
64.75	1.0
65.0	1.0
65.035	9.69
65.215	9.69
65.25	1.0
65.5	1.0
65.535	9.68
65.715	9.68
65.75	1.0
66.0	1.0
66.035	9.67
66.215	9.67
66.25	1.0
66.5	1.0
66.535	9.66
66.715	9.66
66.75	1.0
67.0	1.0
67.035	9.65
67.215	9.65
67.25	1.0
67.5	1.0
67.535	9.64
67.715	9.64
67.75	1.0
68.0	1.0
68.035	9.63
68.215	9.63
68.25	1.0
68.5	1.0
68.535	9.62
68.715	9.62
68.75	1.0
69.0	1.0
69.035	9.61
69.215	9.61
69.25	1.0
69.5	1.0
69.535	9.6
69.715	9.6
69.75	1.0
70.0	1.0
70.035	9.59
70.215	9.59
70.25	1.0
70.5	1.0
70.535	9.58
70.715	9.58
70.75	1.0
71.0	1.0
71.035	9.57
71.215	9.57
71.25	1.0
71.5	1.0
71.535	9.56
71.715	9.56
71.75	1.0
72.0	1.0
72.035	9.55
72.215	9.55
72.25	1.0
72.5	1.0
72.535	9.54
72.715	9.54
72.75	1.0
73.0	1.0
73.035	9.53
73.215	9.53
73.25	1.0
73.5	1.0
73.535	9.52
73.715	9.52
73.75	1.0
74.0	1.0
74.035	9.51
74.215	9.51
74.25	1.0
74.5	1.0
74.535	9.5
74.715	9.5
74.75	1.0
75.0	1.0
75.035	9.49
75.215	9.49
75.25	1.0
75.5	1.0
75.535	9.48
75.715	9.48
75.75	1.0
76.0	1.0
76.035	9.47
76.215	9.47
76.25	1.0
76.5	1.0
76.535	9.46
76.715	9.46
76.75	1.0
77.0	1.0
77.035	9.45
77.215	9.45
77.25	1.0
77.5	1.0
77.535	9.44
77.715	9.44
77.75	1.0
78.0	1.0
78.035	9.43
78.215	9.43
78.25	1.0
78.5	1.0
78.535	9.42
78.715	9.42
78.75	1.0
79.0	1.0
79.035	9.41
79.215	9.41
79.25	1.0
79.5	1.0
79.535	9.4
79.715	9.4
79.75	1.0
80.0	1.0
80.035	9.39
80.215	9.39
80.25	1.0
80.5	1.0
80.535	9.38
80.715	9.38
80.75	1.0
81.0	1.0
81.035	9.37
81.215	9.37
81.25	1.0
81.5	1.0
81.535	9.36
81.715	9.36
81.75	1.0
82.0	1.0
82.035	9.35
82.215	9.35
82.25	1.0
82.5	1.0
82.535	9.34
82.715	9.34
82.75	1.0
83.0	1.0
83.035	9.33
83.215	9.33
83.25	1.0
83.5	1.0
83.535	9.32
83.715	9.32
83.75	1.0
84.0	1.0
84.035	9.31
84.215	9.31
84.25	1.0
84.5	1.0
84.535	9.3
84.715	9.3
84.75	1.0
85.0	1.0
85.035	9.29
85.215	9.29
85.25	1.0
85.5	1.0
85.535	9.28
85.715	9.28
85.75	1.0
86.0	1.0
86.035	9.27
86.215	9.27
86.25	1.0
86.5	1.0
86.535	9.26
86.715	9.26
86.75	1.0
87.0	1.0
87.035	9.25
87.215	9.25
87.25	1.0
87.5	1.0
87.535	9.24
87.715	9.24
87.75	1.0
88.0	1.0
88.035	9.23
88.215	9.23
88.25	1.0
88.5	1.0
88.535	9.22
88.715	9.22
88.75	1.0
89.0	1.0
89.035	9.21
89.215	9.21
89.25	1.0
89.5	1.0
89.535	9.2
89.715	9.2
89.75	1.0
90.0	1.0
90.035	9.19
90.215	9.19
90.25	1.0
90.5	1.0
90.535	9.18
90.715	9.18
90.75	1.0
91.0	1.0
91.035	9.17
91.215	9.17
91.25	1.0
91.5	1.0
91.535	9.16
91.715	9.16
91.75	1.0
92.0	1.0
92.035	9.15
92.215	9.15
92.25	1.0
92.5	1.0
92.535	9.14
92.715	9.14
92.75	1.0
93.0	1.0
93.035	9.13
93.215	9.13
93.25	1.0
93.5	1.0
93.535	9.12
93.715	9.12
93.75	1.0
94.0	1.0
94.035	9.11
94.215	9.11
94.25	1.0
94.5	1.0
94.535	9.1
94.715	9.1
94.75	1.0
95.0	1.0
95.035	9.09
95.215	9.09
95.25	1.0
95.5	1.0
95.535	9.08
95.715	9.08
95.75	1.0
96.0	1.0
96.035	9.07
96.215	9.07
96.25	1.0
96.5	1.0
96.535	9.06
96.715	9.06
96.75	1.0
97.0	1.0
97.035	9.05
97.215	9.05
97.25	1.0
97.5	1.0
97.535	9.04
97.715	9.04
97.75	1.0
98.0	1.0
98.035	9.03
98.215	9.03
98.25	1.0
98.5	1.0
98.535	9.02
98.715	9.02
98.75	1.0
99.0	1.0
99.035	9.01
99.215	9.01
99.25	1.0
99.5	1.0
99.535	9.0
99.715	9.0
99.75	1.0
100.0	1.0
100.035	8.99
100.215	8.99
100.25	1.0
100.5	1.0
100.535	8.98
100.715	8.98
100.75	1.0
101.0	1.0
101.035	8.97
101.215	8.97
101.25	1.0
101.5	1.0
101.535	8.96
101.715	8.96
101.75	1.0
102.0	1.0
102.035	8.95
102.215	8.95
102.25	1.0
102.5	1.0
102.535	8.94
102.715	8.94
102.75	1.0
103.0	1.0
103.035	8.93
103.215	8.93
103.25	1.0
103.5	1.0
103.535	8.92
103.715	8.92
103.75	1.0
104.0	1.0
104.035	8.91
104.215	8.91
104.25	1.0
104.5	1.0
104.535	8.9
104.715	8.9
104.75	1.0
105.0	1.0
105.035	8.89
105.215	8.89
105.25	1.0
105.5	1.0
105.535	8.879999999999999
105.715	8.879999999999999
105.75	1.0
106.0	1.0
106.035	8.87
106.215	8.87
106.25	1.0
106.5	1.0
106.535	8.86
106.715	8.86
106.75	1.0
107.0	1.0
107.035	8.85
107.215	8.85
107.25	1.0
107.5	1.0
107.535	8.84
107.715	8.84
107.75	1.0
108.0	1.0
108.035	8.83
108.215	8.83
108.25	1.0
108.5	1.0
108.535	8.82
108.715	8.82
108.75	1.0
109.0	1.0
109.035	8.81
109.215	8.81
109.25	1.0
109.5	1.0
109.535	8.8
109.715	8.8
109.75	1.0
110.0	1.0
110.035	8.79
110.215	8.79
110.25	1.0
110.5	1.0
110.535	8.78
110.715	8.78
110.75	1.0
111.0	1.0
111.035	8.77
111.215	8.77
111.25	1.0
111.5	1.0
111.535	8.76
111.715	8.76
111.75	1.0
112.0	1.0
112.035	8.75
112.215	8.75
112.25	1.0
112.5	1.0
112.535	8.74
112.715	8.74
112.75	1.0
113.0	1.0
113.035	8.73
113.215	8.73
113.25	1.0
113.5	1.0
113.535	8.72
113.715	8.72
113.75	1.0
114.0	1.0
114.035	8.71
114.215	8.71
114.25	1.0
114.5	1.0
114.535	8.7
114.715	8.7
114.75	1.0
115.0	1.0
115.035	8.69
115.215	8.69
115.25	1.0
115.5	1.0
115.535	8.68
115.715	8.68
115.75	1.0
116.0	1.0
116.035	8.67
116.215	8.67
116.25	1.0
116.5	1.0
116.535	8.66
116.715	8.66
116.75	1.0
117.0	1.0
117.035	8.65
117.215	8.65
117.25	1.0
117.5	1.0
117.535	8.64
117.715	8.64
117.75	1.0
118.0	1.0
118.035	8.629999999999999
118.215	8.629999999999999
118.25	1.0
118.5	1.0
118.535	8.62
118.715	8.62
118.75	1.0
119.0	1.0
119.035	8.61
119.215	8.61
119.25	1.0
119.5	1.0
119.535	8.6
119.715	8.6
119.75	1.0
120.0	1.0
120.035	8.59
120.215	8.59
120.25	1.0
120.5	1.0
120.535	8.58
120.715	8.58
120.75	1.0
121.0	1.0
121.035	8.57
121.215	8.57
121.25	1.0
121.5	1.0
121.535	8.56
121.715	8.56
121.75	1.0
122.0	1.0
122.035	8.55
122.215	8.55
122.25	1.0
122.5	1.0
122.535	8.54
122.715	8.54
122.75	1.0
123.0	1.0
123.035	8.53
123.215	8.53
123.25	1.0
123.5	1.0
123.535	8.52
123.715	8.52
123.75	1.0
124.0	1.0
124.035	8.51
124.215	8.51
124.25	1.0
124.5	1.0
124.535	8.5
124.715	8.5
124.75	1.0
125.0	1.0
125.035	8.49
125.215	8.49
125.25	1.0
125.5	1.0
125.535	8.48
125.715	8.48
125.75	1.0
126.0	1.0
126.035	8.47
126.215	8.47
126.25	1.0
126.5	1.0
126.535	8.46
126.715	8.46
126.75	1.0
127.0	1.0
127.035	8.45
127.215	8.45
127.25	1.0
127.5	1.0
127.535	8.44
127.715	8.44
127.75	1.0
128.0	1.0
128.035	8.43
128.215	8.43
128.25	1.0
128.5	1.0
128.535	8.42
128.715	8.42
128.75	1.0
129.0	1.0
129.035	8.41
129.215	8.41
129.25	1.0
129.5	1.0
129.535	8.4
129.715	8.4
129.75	1.0
130.0	1.0
130.035	8.39
130.215	8.39
130.25	1.0
130.5	1.0
130.535	8.379999999999999
130.715	8.379999999999999
130.75	1.0
131.0	1.0
131.035	8.37
131.215	8.37
131.25	1.0
131.5	1.0
131.535	8.36
131.715	8.36
131.75	1.0
132.0	1.0
132.035	8.35
132.215	8.35
132.25	1.0
132.5	1.0
132.535	8.34
132.715	8.34
132.75	1.0
133.0	1.0
133.035	8.33
133.215	8.33
133.25	1.0
133.5	1.0
133.535	8.32
133.715	8.32
133.75	1.0
134.0	1.0
134.035	8.31
134.215	8.31
134.25	1.0
134.5	1.0
134.535	8.3
134.715	8.3
134.75	1.0
135.0	1.0
135.035	8.29
135.215	8.29
135.25	1.0
135.5	1.0
135.535	8.28
135.715	8.28
135.75	1.0
136.0	1.0
136.035	8.27
136.215	8.27
136.25	1.0
136.5	1.0
136.535	8.26
136.715	8.26
136.75	1.0
137.0	1.0
137.035	8.25
137.215	8.25
137.25	1.0
137.5	1.0
137.535	8.24
137.715	8.24
137.75	1.0
138.0	1.0
138.035	8.23
138.215	8.23
138.25	1.0
138.5	1.0
138.535	8.22
138.715	8.22
138.75	1.0
139.0	1.0
139.035	8.21
139.215	8.21
139.25	1.0
139.5	1.0
139.535	8.2
139.715	8.2
139.75	1.0
140.0	1.0
140.035	8.19
140.215	8.19
140.25	1.0
140.5	1.0
140.535	8.18
140.715	8.18
140.75	1.0
141.0	1.0
141.035	8.17
141.215	8.17
141.25	1.0
141.5	1.0
141.535	8.16
141.715	8.16
141.75	1.0
142.0	1.0
142.035	8.15
142.215	8.15
142.25	1.0
142.5	1.0
142.535	8.14
142.715	8.14
142.75	1.0
143.0	1.0
143.035	8.129999999999999
143.215	8.129999999999999
143.25	1.0
143.5	1.0
143.535	8.12
143.715	8.12
143.75	1.0
144.0	1.0
144.035	8.11
144.215	8.11
144.25	1.0
144.5	1.0
144.535	8.1
144.715	8.1
144.75	1.0
145.0	1.0
145.035	8.09
145.215	8.09
145.25	1.0
145.5	1.0
145.535	8.08
145.715	8.08
145.75	1.0
146.0	1.0
146.035	8.07
146.215	8.07
146.25	1.0
146.5	1.0
146.535	8.06
146.715	8.06
146.75	1.0
147.0	1.0
147.035	8.05
147.215	8.05
147.25	1.0
147.5	1.0
147.535	8.04
147.715	8.04
147.75	1.0
148.0	1.0
148.035	8.03
148.215	8.03
148.25	1.0
148.5	1.0
148.535	8.02
148.715	8.02
148.75	1.0
149.0	1.0
149.035	8.01
149.215	8.01
149.25	1.0
149.5	1.0
149.535	8.0
149.715	8.0
149.75	1.0
150.0	1.0
150.035	8.473323014140698
150.215	8.473323014140698
150.25	1.0
150.5	1.0
150.535	8.703837526188359
150.715	8.703837526188359
150.75	1.0
151.0	1.0
151.035	5.817838822375171
151.215	5.817838822375171
151.25	1.0
151.5	1.0
151.535	5.98082158124245
151.715	5.98082158124245
151.75	1.0
152.0	1.0
152.035	5.677026733452188
152.215	5.677026733452188
152.25	1.0
152.5	1.0
152.535	7.199860882132314
152.715	7.199860882132314
152.75	1.0
153.0	1.0
153.035	7.286457763256786
153.215	7.286457763256786
153.25	1.0
153.5	1.0
153.535	7.711378107685903
153.715	7.711378107685903
153.75	1.0
154.0	1.0
154.035	7.393423014139046
154.215	7.393423014139046
154.25	1.0
154.5	1.0
154.535	6.443012280775452
154.715	6.443012280775452
154.75	1.0
155.0	1.0
155.035	5.551233391886047
155.215	5.551233391886047
155.25	1.0
155.5	1.0
155.535	6.120337298672283
155.715	6.120337298672283
155.75	1.0
156.0	1.0
156.035	8.687100232351233
156.215	8.687100232351233
156.25	1.0
156.5	1.0
156.535	5.941789378667273
156.715	5.941789378667273
156.75	1.0
157.0	1.0
157.035	7.002179424971603
157.215	7.002179424971603
157.25	1.0
157.5	1.0
157.535	6.050251556514786
157.715	6.050251556514786
157.75	1.0
158.0	1.0
158.035	6.46686372662178
158.215	6.46686372662178
158.25	1.0
158.5	1.0
158.535	7.349621565023861
158.715	7.349621565023861
158.75	1.0
159.0	1.0
159.035	5.642666040976845
159.215	5.642666040976845
159.25	1.0
159.5	1.0
159.535	5.874295412151913
159.715	5.874295412151913
159.75	1.0
160.0	1.0
160.035	7.585236152830291
160.215	7.585236152830291
160.25	1.0
160.5	1.0
160.535	5.931599982432926
160.715	5.931599982432926
160.75	1.0
161.0	1.0
161.035	8.850127503239758
161.215	8.850127503239758
161.25	1.0
161.5	1.0
161.535	5.1092287886611665
161.715	5.1092287886611665
161.75	1.0
162.0	1.0
162.035	5.956371132518427
162.215	5.956371132518427
162.25	1.0
162.5	1.0
162.535	5.315242051860084
162.715	5.315242051860084
162.75	1.0
163.0	1.0
163.035	5.1828092883204935
163.215	5.1828092883204935
163.25	1.0
163.5	1.0
163.535	5.649324607347132
163.715	5.649324607347132
163.75	1.0
164.0	1.0
164.035	5.832773846491051
164.215	5.832773846491051
164.25	1.0
164.5	1.0
164.535	5.041371995321727
164.715	5.041371995321727
164.75	1.0
165.0	1.0
165.035	7.4651158165050635
165.215	7.4651158165050635
165.25	1.0
165.5	1.0
165.535	5.772777671554785
165.715	5.772777671554785
165.75	1.0
166.0	1.0
166.035	5.447125779705047
166.215	5.447125779705047
166.25	1.0
166.5	1.0
166.535	8.212583622724793
166.715	8.212583622724793
166.75	1.0
167.0	1.0
167.035	7.411304940406934
167.215	7.411304940406934
167.25	1.0
167.5	1.0
167.535	5.919141763208566
167.715	5.919141763208566
167.75	1.0
168.0	1.0
168.035	8.893526135382398
168.215	8.893526135382398
168.25	1.0
168.5	1.0
168.535	8.202804631544375
168.715	8.202804631544375
168.75	1.0
169.0	1.0
169.035	6.29311202786299
169.215	6.29311202786299
169.25	1.0
169.5	1.0
169.535	7.909636022409062
169.715	7.909636022409062
169.75	1.0
170.0	1.0
170.035	8.71621770265961
170.215	8.71621770265961
170.25	1.0
170.5	1.0
170.535	7.584961753687651
170.715	7.584961753687651
170.75	1.0
171.0	1.0
171.035	6.515556829798839
171.215	6.515556829798839
171.25	1.0
171.5	1.0
171.535	7.660248063435414
171.715	7.660248063435414
171.75	1.0
172.0	1.0
172.035	6.078441178751936
172.215	6.078441178751936
172.25	1.0
172.5	1.0
172.535	6.92668005074358
172.715	6.92668005074358
172.75	1.0
173.0	1.0
173.035	5.440771397596188
173.215	5.440771397596188
173.25	1.0
173.5	1.0
173.535	7.953872192104687
173.715	7.953872192104687
173.75	1.0
174.0	1.0
174.035	6.332336763076883
174.215	6.332336763076883
174.25	1.0
174.5	1.0
174.535	7.844345328935084
174.715	7.844345328935084
174.75	1.0
175.0	1.0
175.035	5.52595407513856
175.215	5.52595407513856
175.25	1.0
175.5	1.0
175.535	7.2048313573806
175.715	7.2048313573806
175.75	1.0
176.0	1.0
176.035	8.318230164852597
176.215	8.318230164852597
176.25	1.0
176.5	1.0
176.535	7.973359612687701
176.715	7.973359612687701
176.75	1.0
177.0	1.0
177.035	6.076751473030792
177.215	6.076751473030792
177.25	1.0
177.5	1.0
177.535	5.933958087326835
177.715	5.933958087326835
177.75	1.0
178.0	1.0
178.035	5.6337282594348
178.215	5.6337282594348
178.25	1.0
178.5	1.0
178.535	5.7191448643800875
178.715	5.7191448643800875
178.75	1.0
179.0	1.0
179.035	6.895849899379469
179.215	6.895849899379469
179.25	1.0
179.5	1.0
179.535	5.443442822928715
179.715	5.443442822928715
179.75	1.0
180.0	1.0
180.035	6.080570100434232
180.215	6.080570100434232
180.25	1.0
180.5	1.0
180.535	8.213439187645271
180.715	8.213439187645271
180.75	1.0
181.0	1.0
181.035	6.21059742831162
181.215	6.21059742831162
181.25	1.0
181.5	1.0
181.535	7.150339565931525
181.715	7.150339565931525
181.75	1.0
182.0	1.0
182.035	5.472321885595392
182.215	5.472321885595392
182.25	1.0
182.5	1.0
182.535	8.84883247953126
182.715	8.84883247953126
182.75	1.0
183.0	1.0
183.035	6.216085176497218
183.215	6.216085176497218
183.25	1.0
183.5	1.0
183.535	7.242831786905646
183.715	7.242831786905646
183.75	1.0
184.0	1.0
184.035	7.149285625808379
184.215	7.149285625808379
184.25	1.0
184.5	1.0
184.535	8.199667814925272
184.715	8.199667814925272
184.75	1.0
185.0	1.0
185.035	5.217459123567876
185.215	5.217459123567876
185.25	1.0
185.5	1.0
185.535	5.177468042599493
185.715	5.177468042599493
185.75	1.0
186.0	1.0
186.035	6.010643812443112
186.215	6.010643812443112
186.25	1.0
186.5	1.0
186.535	6.307154968011491
186.715	6.307154968011491
186.75	1.0
187.0	1.0
187.035	6.351284717099573
187.215	6.351284717099573
187.25	1.0
187.5	1.0
187.535	6.662136969729685
187.715	6.662136969729685
187.75	1.0
188.0	1.0
188.035	8.820809607849128
188.215	8.820809607849128
188.25	1.0
188.5	1.0
188.535	6.5516581136836844
188.715	6.5516581136836844
188.75	1.0
189.0	1.0
189.035	7.770985335706879
189.215	7.770985335706879
189.25	1.0
189.5	1.0
189.535	6.398899953558928
189.715	6.398899953558928
189.75	1.0
190.0	1.0
190.035	5.1777472948026
190.215	5.1777472948026
190.25	1.0
190.5	1.0
190.535	7.087112343345388
190.715	7.087112343345388
190.75	1.0
191.0	1.0
191.035	8.02107508304224
191.215	8.02107508304224
191.25	1.0
191.5	1.0
191.535	6.105353531048157
191.715	6.105353531048157
191.75	1.0
192.0	1.0
192.035	5.330135508313489
192.215	5.330135508313489
192.25	1.0
192.5	1.0
192.535	7.350856293886735
192.715	7.350856293886735
192.75	1.0
193.0	1.0
193.035	7.649641023257486
193.215	7.649641023257486
193.25	1.0
193.5	1.0
193.535	7.791532654692358
193.715	7.791532654692358
193.75	1.0
194.0	1.0
194.035	8.842427929861104
194.215	8.842427929861104
194.25	1.0
194.5	1.0
194.535	8.335499224711434
194.715	8.335499224711434
194.75	1.0
195.0	1.0
195.035	6.684717495355024
195.215	6.684717495355024
195.25	1.0
195.5	1.0
195.535	5.810805584525355
195.715	5.810805584525355
195.75	1.0
196.0	1.0
196.035	8.668855994739184
196.215	8.668855994739184
196.25	1.0
196.5	1.0
196.535	7.495771765201399
196.715	7.495771765201399
196.75	1.0
197.0	1.0
197.035	5.943760806316247
197.215	5.943760806316247
197.25	1.0
197.5	1.0
197.535	7.433588498930314
197.715	7.433588498930314
197.75	1.0
198.0	1.0
198.035	8.795710410199497
198.215	8.795710410199497
198.25	1.0
198.5	1.0
198.535	6.043378173008185
198.715	6.043378173008185
198.75	1.0
199.0	1.0
199.035	6.795760170610581
199.215	6.795760170610581
199.25	1.0
199.5	1.0
199.535	7.628987878390001
199.715	7.628987878390001
199.75	1.0
200.0	1.0
200.035	5.803941364652506
200.215	5.803941364652506
200.25	1.0
200.5	1.0
200.535	5.6147906565108485
200.715	5.6147906565108485
200.75	1.0
201.0	1.0
201.035	6.229290438149086
201.215	6.229290438149086
201.25	1.0
201.5	1.0
201.535	7.16054099840611
