Time(ns) 	 Current(Amp)
129.5	5.0
130.0	5.0
130.07	50.8
130.43	50.8
130.5	5.0
131.0	5.0
131.07	50.6
131.43	50.6
131.5	5.0
132.0	5.0
132.07	50.4
132.43	50.4
132.5	5.0
133.0	5.0
133.07	50.2
133.43	50.2
133.5	5.0
134.0	5.0
134.07	50.0
134.43	50.0
134.5	5.0
135.0	5.0
135.07	49.8
135.43	49.8
135.5	5.0
136.0	5.0
136.07	49.6
136.43	49.6
136.5	5.0
137.0	5.0
137.07	49.4
137.43	49.4
137.5	5.0
138.0	5.0
138.07	49.2
138.43	49.2
138.5	5.0
139.0	5.0
139.07	49.0
139.43	49.0
139.5	5.0
140.0	5.0
140.07	48.8
140.43	48.8
140.5	5.0
141.0	5.0
141.07	48.6
141.43	48.6
141.5	5.0
142.0	5.0
142.07	48.4
142.43	48.4
142.5	5.0
143.0	5.0
143.07	48.2
143.43	48.2
143.5	5.0
144.0	5.0
144.07	48.0
144.43	48.0
144.5	5.0
145.0	5.0
145.07	47.8
145.43	47.8
145.5	5.0
146.0	5.0
146.07	47.6
146.43	47.6
146.5	5.0
147.0	5.0
147.07	47.4
147.43	47.4
147.5	5.0
148.0	5.0
148.07	47.2
148.43	47.2
148.5	5.0
149.0	5.0
149.07	47.0
149.43	47.0
149.5	5.0
150.0	5.0
150.07	46.8
150.43	46.8
150.5	5.0
151.0	5.0
151.07	46.6
151.43	46.6
151.5	5.0
152.0	5.0
152.07	46.4
152.43	46.4
152.5	5.0
153.0	5.0
153.07	46.2
153.43	46.2
153.5	5.0
154.0	5.0
154.07	46.0
154.43	46.0
154.5	5.0
155.0	5.0
155.07	45.8
155.43	45.8
155.5	5.0
156.0	5.0
156.07	45.6
156.43	45.6
156.5	5.0
157.0	5.0
157.07	45.4
157.43	45.4
157.5	5.0
158.0	5.0
158.07	45.2
158.43	45.2
158.5	5.0
159.0	5.0
159.07	45.0
159.43	45.0
159.5	5.0
160.0	5.0
160.07	44.8
160.43	44.8
160.5	5.0
161.0	5.0
161.07	44.6
161.43	44.6
161.5	5.0
162.0	5.0
162.07	44.4
162.43	44.4
162.5	5.0
163.0	5.0
163.07	44.2
163.43	44.2
163.5	5.0
164.0	5.0
164.07	44.0
164.43	44.0
164.5	5.0
165.0	5.0
165.07	43.8
165.43	43.8
165.5	5.0
166.0	5.0
166.07	43.6
166.43	43.6
166.5	5.0
167.0	5.0
167.07	43.4
167.43	43.4
167.5	5.0
168.0	5.0
168.07	43.2
168.43	43.2
168.5	5.0
169.0	5.0
169.07	43.0
169.43	43.0
169.5	5.0
170.0	5.0
170.07	42.8
170.43	42.8
170.5	5.0
171.0	5.0
171.07	42.6
171.43	42.6
171.5	5.0
172.0	5.0
172.07	42.4
172.43	42.4
172.5	5.0
173.0	5.0
173.07	42.2
173.43	42.2
173.5	5.0
174.0	5.0
174.07	42.0
174.43	42.0
174.5	5.0
175.0	5.0
175.07	41.8
175.43	41.8
175.5	5.0
176.0	5.0
176.07	41.6
176.43	41.6
176.5	5.0
177.0	5.0
177.07	41.4
177.43	41.4
177.5	5.0
178.0	5.0
178.07	41.2
178.43	41.2
178.5	5.0
179.0	5.0
179.07	41.0
179.43	41.0
179.5	5.0
180.0	5.0
180.07	40.8
180.43	40.8
180.5	5.0
181.0	5.0
181.07	40.6
181.43	40.6
181.5	5.0
182.0	5.0
182.07	40.4
182.43	40.4
182.5	5.0
183.0	5.0
183.07	40.2
183.43	40.2
183.5	5.0
184.0	5.0
184.07	40.0
184.43	40.0
184.5	5.0
185.0	5.0
185.07	39.8
185.43	39.8
185.5	5.0
186.0	5.0
186.07	39.6
186.43	39.6
186.5	5.0
187.0	5.0
187.07	39.4
187.43	39.4
187.5	5.0
188.0	5.0
188.07	39.2
188.43	39.2
188.5	5.0
189.0	5.0
189.07	39.0
189.43	39.0
189.5	5.0
190.0	5.0
190.07	38.8
190.43	38.8
190.5	5.0
191.0	5.0
191.07	38.599999999999994
191.43	38.599999999999994
191.5	5.0
192.0	5.0
192.07	38.4
192.43	38.4
192.5	5.0
193.0	5.0
193.07	38.2
193.43	38.2
193.5	5.0
194.0	5.0
194.07	38.0
194.43	38.0
194.5	5.0
195.0	5.0
195.07	37.8
195.43	37.8
195.5	5.0
196.0	5.0
196.07	37.599999999999994
196.43	37.599999999999994
196.5	5.0
197.0	5.0
197.07	37.4
197.43	37.4
197.5	5.0
198.0	5.0
198.07	37.2
198.43	37.2
198.5	5.0
199.0	5.0
199.07	37.0
199.43	37.0
199.5	5.0
200.0	5.0
200.07	36.8
200.43	36.8
200.5	5.0
201.0	5.0
201.07	36.599999999999994
201.43	36.599999999999994
201.5	5.0
202.0	5.0
202.07	36.4
202.43	36.4
202.5	5.0
203.0	5.0
203.07	36.2
203.43	36.2
203.5	5.0
204.0	5.0
204.07	36.0
204.43	36.0
204.5	5.0
205.0	5.0
205.07	35.8
205.43	35.8
205.5	5.0
206.0	5.0
206.07	35.599999999999994
206.43	35.599999999999994
206.5	5.0
207.0	5.0
207.07	35.4
207.43	35.4
207.5	5.0
208.0	5.0
208.07	35.2
208.43	35.2
208.5	5.0
209.0	5.0
209.07	35.0
209.43	35.0
209.5	5.0
210.0	5.0
210.07	30.55181314965393
210.43	30.55181314965393
210.5	5.0
211.0	5.0
211.07	23.888407433634548
211.43	23.888407433634548
211.5	5.0
212.0	5.0
212.07	27.12284944635405
212.43	27.12284944635405
212.5	5.0
213.0	5.0
213.07	20.878471839056992
213.43	20.878471839056992
213.5	5.0
214.0	5.0
214.07	25.869746295614064
214.43	25.869746295614064
214.5	5.0
215.0	5.0
215.07	24.818538277191163
215.43	24.818538277191163
215.5	5.0
216.0	5.0
216.07	26.75917540065169
216.43	26.75917540065169
216.5	5.0
217.0	5.0
217.07	20.168358471898216
217.43	20.168358471898216
217.5	5.0
218.0	5.0
218.07	26.47776946280217
218.43	26.47776946280217
218.5	5.0
219.0	5.0
219.07	24.76792904947116
219.43	24.76792904947116
219.5	5.0
220.0	5.0
220.07	33.96111828251618
220.43	33.96111828251618
220.5	5.0
221.0	5.0
221.07	33.85525442651905
221.43	33.85525442651905
221.5	5.0
222.0	5.0
222.07	24.659963391549944
222.43	24.659963391549944
222.5	5.0
223.0	5.0
223.07	27.57766901803331
223.43	27.57766901803331
223.5	5.0
224.0	5.0
224.07	21.74884208072582
224.43	21.74884208072582
224.5	5.0
225.0	5.0
225.07	23.44288565689732
225.43	23.44288565689732
225.5	5.0
226.0	5.0
226.07	29.594172763369876
226.43	29.594172763369876
226.5	5.0
227.0	5.0
227.07	21.21724601130194
227.43	21.21724601130194
227.5	5.0
228.0	5.0
228.07	32.08557936319971
228.43	32.08557936319971
228.5	5.0
229.0	5.0
229.07	24.557516491211437
229.43	24.557516491211437
229.5	5.0
230.0	5.0
230.07	25.927768970543518
230.43	25.927768970543518
230.5	5.0
231.0	5.0
231.07	26.065557510518083
231.43	26.065557510518083
231.5	5.0
232.0	5.0
232.07	25.63428653998555
232.43	25.63428653998555
232.5	5.0
233.0	5.0
233.07	27.13446577594987
233.43	27.13446577594987
233.5	5.0
234.0	5.0
234.07	33.90312855489014
234.43	33.90312855489014
234.5	5.0
235.0	5.0
235.07	34.56510788459779
235.43	34.56510788459779
235.5	5.0
236.0	5.0
236.07	34.48011251676385
236.43	34.48011251676385
236.5	5.0
237.0	5.0
237.07	22.16870168159657
237.43	22.16870168159657
237.5	5.0
238.0	5.0
238.07	31.328845052215286
238.43	31.328845052215286
238.5	5.0
239.0	5.0
239.07	22.609237752330714
239.43	22.609237752330714
239.5	5.0
240.0	5.0
240.07	26.75192848257209
240.43	26.75192848257209
240.5	5.0
241.0	5.0
241.07	32.524564981963394
241.43	32.524564981963394
241.5	5.0
242.0	5.0
242.07	31.353926289523486
242.43	31.353926289523486
242.5	5.0
243.0	5.0
243.07	24.295062751355665
243.43	24.295062751355665
243.5	5.0
244.0	5.0
244.07	23.119133745871768
244.43	23.119133745871768
244.5	5.0
245.0	5.0
245.07	29.78326704410223
245.43	29.78326704410223
245.5	5.0
246.0	5.0
246.07	29.882807119664292
246.43	29.882807119664292
246.5	5.0
247.0	5.0
247.07	31.92343492508681
247.43	31.92343492508681
247.5	5.0
248.0	5.0
248.07	33.23083868607155
248.43	33.23083868607155
248.5	5.0
249.0	5.0
249.07	23.74822021429102
249.43	23.74822021429102
249.5	5.0
250.0	5.0
250.07	23.752615713613345
250.43	23.752615713613345
250.5	5.0
251.0	5.0
251.07	24.620074347595526
251.43	24.620074347595526
251.5	5.0
252.0	5.0
252.07	26.410707892483067
252.43	26.410707892483067
252.5	5.0
253.0	5.0
253.07	22.124656288001233
253.43	22.124656288001233
253.5	5.0
254.0	5.0
254.07	33.3036917726192
254.43	33.3036917726192
254.5	5.0
255.0	5.0
255.07	25.45101087849606
255.43	25.45101087849606
255.5	5.0
256.0	5.0
256.07	30.8692335207896
256.43	30.8692335207896
256.5	5.0
257.0	5.0
257.07	31.552953343653677
257.43	31.552953343653677
257.5	5.0
258.0	5.0
258.07	21.816702511533883
258.43	21.816702511533883
258.5	5.0
259.0	5.0
259.07	28.324744828898165
259.43	28.324744828898165
259.5	5.0
260.0	5.0
260.07	32.244478804988645
260.43	32.244478804988645
260.5	5.0
261.0	5.0
261.07	29.548947882047084
261.43	29.548947882047084
261.5	5.0
262.0	5.0
262.07	31.18685431011648
262.43	31.18685431011648
262.5	5.0
263.0	5.0
263.07	29.301318003439416
263.43	29.301318003439416
263.5	5.0
264.0	5.0
264.07	27.65054116687393
264.43	27.65054116687393
264.5	5.0
265.0	5.0
265.07	27.806701642970694
265.43	27.806701642970694
265.5	5.0
266.0	5.0
266.07	20.33096017890992
266.43	20.33096017890992
266.5	5.0
267.0	5.0
267.07	34.45480431375731
267.43	34.45480431375731
267.5	5.0
268.0	5.0
268.07	29.991320411898517
268.43	29.991320411898517
268.5	5.0
269.0	5.0
269.07	28.121785298588964
269.43	28.121785298588964
269.5	5.0
270.0	5.0
270.07	32.39402400228886
270.43	32.39402400228886
270.5	5.0
271.0	5.0
271.07	24.7765555104767
271.43	24.7765555104767
271.5	5.0
272.0	5.0
272.07	25.79094587920923
272.43	25.79094587920923
272.5	5.0
273.0	5.0
273.07	24.83055363509565
273.43	24.83055363509565
273.5	5.0
274.0	5.0
274.07	21.629993363339974
274.43	21.629993363339974
274.5	5.0
275.0	5.0
275.07	31.850078511225576
275.43	31.850078511225576
275.5	5.0
276.0	5.0
276.07	33.87726341761833
276.43	33.87726341761833
276.5	5.0
277.0	5.0
277.07	30.17044920007087
277.43	30.17044920007087
277.5	5.0
278.0	5.0
278.07	33.92888017910736
278.43	33.92888017910736
278.5	5.0
279.0	5.0
279.07	22.60002827739834
279.43	22.60002827739834
279.5	5.0
280.0	5.0
280.07	34.5932431692063
280.43	34.5932431692063
280.5	5.0
281.0	5.0
281.07	32.94694575640852
281.43	32.94694575640852
281.5	5.0
282.0	5.0
282.07	29.45874877188104
282.43	29.45874877188104
282.5	5.0
283.0	5.0
283.07	25.779582299064323
283.43	25.779582299064323
283.5	5.0
284.0	5.0
284.07	33.770182233423725
284.43	33.770182233423725
284.5	5.0
285.0	5.0
285.07	33.0860064661705
285.43	33.0860064661705
285.5	5.0
286.0	5.0
286.07	28.234934638190907
286.43	28.234934638190907
286.5	5.0
287.0	5.0
287.07	30.286079214425357
287.43	30.286079214425357
287.5	5.0
288.0	5.0
288.07	30.252225760437312
288.43	30.252225760437312
288.5	5.0
289.0	5.0
289.07	21.187222909488735
289.43	21.187222909488735
289.5	5.0
290.0	5.0
290.07	23.373087345737307
290.43	23.373087345737307
290.5	5.0
291.0	5.0
291.07	27.219074384821013
291.43	27.219074384821013
291.5	5.0
292.0	5.0
292.07	21.844840875707064
292.43	21.844840875707064
292.5	5.0
293.0	5.0
293.07	31.401569523191817
293.43	31.401569523191817
293.5	5.0
294.0	5.0
294.07	34.23765807263405
294.43	34.23765807263405
294.5	5.0
295.0	5.0
295.07	30.143865533228542
295.43	30.143865533228542
295.5	5.0
296.0	5.0
296.07	22.92836538803985
296.43	22.92836538803985
296.5	5.0
297.0	5.0
297.07	26.886753418063414
297.43	26.886753418063414
297.5	5.0
298.0	5.0
298.07	31.876678599576096
298.43	31.876678599576096
298.5	5.0
299.0	5.0
299.07	33.644064823566715
299.43	33.644064823566715
299.5	5.0
300.0	5.0
300.07	28.94368521806494
300.43	28.94368521806494
300.5	5.0
301.0	5.0
301.07	31.35857654283685
301.43	31.35857654283685
301.5	5.0
302.0	5.0
302.07	29.853869877913013
302.43	29.853869877913013
302.5	5.0
303.0	5.0
303.07	27.108667332788148
303.43	27.108667332788148
303.5	5.0
304.0	5.0
304.07	33.678150105740855
304.43	33.678150105740855
304.5	5.0
305.0	5.0
305.07	33.03450809438752
305.43	33.03450809438752
305.5	5.0
306.0	5.0
306.07	24.029175347236674
306.43	24.029175347236674
306.5	5.0
307.0	5.0
307.07	27.144062206531284
307.43	27.144062206531284
307.5	5.0
308.0	5.0
308.07	22.281815198013064
308.43	22.281815198013064
308.5	5.0
309.0	5.0
309.07	31.477161996501565
309.43	31.477161996501565
309.5	5.0
310.0	5.0
310.07	27.17656047839177
310.43	27.17656047839177
310.5	5.0
311.0	5.0
311.07	27.632378034653833
311.43	27.632378034653833
311.5	5.0
312.0	5.0
312.07	23.88040626956413
312.43	23.88040626956413
312.5	5.0
313.0	5.0
313.07	25.85865196008969
313.43	25.85865196008969
313.5	5.0
314.0	5.0
314.07	31.21589420451903
314.43	31.21589420451903
314.5	5.0
315.0	5.0
315.07	26.04046782898211
315.43	26.04046782898211
315.5	5.0
316.0	5.0
316.07	30.3811951127471
316.43	30.3811951127471
316.5	5.0
317.0	5.0
317.07	26.869485020043076
317.43	26.869485020043076
317.5	5.0
318.0	5.0
318.07	28.752166505327462
318.43	28.752166505327462
318.5	5.0
319.0	5.0
319.07	21.752772126718455
319.43	21.752772126718455
319.5	5.0
320.0	5.0
320.07	33.25792011062797
320.43	33.25792011062797
320.5	5.0
321.0	5.0
321.07	23.16217984595796
321.43	23.16217984595796
321.5	5.0
322.0	5.0
322.07	24.21792858135981
322.43	24.21792858135981
322.5	5.0
323.0	5.0
323.07	31.10376508144593
323.43	31.10376508144593
323.5	5.0
324.0	5.0
324.07	22.32178828099608
324.43	22.32178828099608
324.5	5.0
325.0	5.0
325.07	27.677531076921714
325.43	27.677531076921714
325.5	5.0
326.0	5.0
326.07	21.81530499881843
326.43	21.81530499881843
326.5	5.0
327.0	5.0
327.07	25.046377951957066
327.43	25.046377951957066
327.5	5.0
328.0	5.0
328.07	34.24877631913782
328.43	34.24877631913782
328.5	5.0
329.0	5.0
329.07	30.286126097014847
329.43	30.286126097014847
329.5	5.0
330.0	5.0
330.07	30.955221140411805
330.43	30.955221140411805
330.5	5.0
331.0	5.0
331.07	33.59054040064357
331.43	33.59054040064357
331.5	5.0
332.0	5.0
332.07	27.025176060340414
332.43	27.025176060340414
332.5	5.0
333.0	5.0
333.07	28.364626146751355
333.43	28.364626146751355
333.5	5.0
334.0	5.0
334.07	24.12848959305002
334.43	24.12848959305002
334.5	5.0
335.0	5.0
335.07	26.612474836272362
335.43	26.612474836272362
335.5	5.0
336.0	5.0
336.07	28.690492782245578
336.43	28.690492782245578
336.5	5.0
337.0	5.0
337.07	21.524391227291808
337.43	21.524391227291808
337.5	5.0
338.0	5.0
338.07	22.90218154595891
338.43	22.90218154595891
338.5	5.0
339.0	5.0
339.07	33.07257559533338
339.43	33.07257559533338
339.5	5.0
340.0	5.0
340.07	21.04927178113346
340.43	21.04927178113346
340.5	5.0
341.0	5.0
341.07	34.5138401082015
341.43	34.5138401082015
341.5	5.0
342.0	5.0
342.07	26.868332037511543
342.43	26.868332037511543
342.5	5.0
343.0	5.0
343.07	22.457953604645212
343.43	22.457953604645212
343.5	5.0
344.0	5.0
344.07	31.665888254223397
344.43	31.665888254223397
344.5	5.0
345.0	5.0
345.07	24.485017201977968
345.43	24.485017201977968
345.5	5.0
346.0	5.0
346.07	26.92246855966292
346.43	26.92246855966292
346.5	5.0
347.0	5.0
347.07	28.587630806311072
347.43	28.587630806311072
347.5	5.0
348.0	5.0
348.07	25.9129786461325
348.43	25.9129786461325
348.5	5.0
349.0	5.0
349.07	32.18915222128709
349.43	32.18915222128709
349.5	5.0
350.0	5.0
350.07	33.91898118763449
350.43	33.91898118763449
350.5	5.0
351.0	5.0
351.07	21.820136795201275
351.43	21.820136795201275
351.5	5.0
352.0	5.0
352.07	33.49238597394488
352.43	33.49238597394488
352.5	5.0
353.0	5.0
353.07	22.305980844156537
353.43	22.305980844156537
353.5	5.0
354.0	5.0
354.07	24.523962969403733
354.43	24.523962969403733
354.5	5.0
355.0	5.0
355.07	33.27287018071475
355.43	33.27287018071475
355.5	5.0
356.0	5.0
356.07	21.040527414593026
356.43	21.040527414593026
356.5	5.0
357.0	5.0
357.07	27.401677081124497
357.43	27.401677081124497
357.5	5.0
358.0	5.0
358.07	21.666595518458024
358.43	21.666595518458024
358.5	5.0
359.0	5.0
359.07	23.54306940586958
359.43	23.54306940586958
359.5	5.0
360.0	5.0
360.07	20.912463894826352
360.43	20.912463894826352
360.5	5.0
361.0	5.0
361.07	24.211980285380122
361.43	24.211980285380122
361.5	5.0
362.0	5.0
362.07	26.558616909242968
362.43	26.558616909242968
362.5	5.0
363.0	5.0
363.07	28.17588061029634
363.43	28.17588061029634
363.5	5.0
364.0	5.0
364.07	28.70692932918057
364.43	28.70692932918057
364.5	5.0
365.0	5.0
365.07	20.747312924168426
365.43	20.747312924168426
365.5	5.0
366.0	5.0
366.07	31.898617221016636
366.43	31.898617221016636
366.5	5.0
367.0	5.0
367.07	34.02660450931478
367.43	34.02660450931478
367.5	5.0
368.0	5.0
368.07	32.6773770570576
368.43	32.6773770570576
368.5	5.0
369.0	5.0
369.07	30.88347467803213
369.43	30.88347467803213
369.5	5.0
370.0	5.0
370.07	31.685239234107048
370.43	31.685239234107048
370.5	5.0
371.0	5.0
371.07	24.57810807910829
371.43	24.57810807910829
371.5	5.0
372.0	5.0
372.07	29.94475576747336
372.43	29.94475576747336
372.5	5.0
373.0	5.0
373.07	32.25080056144419
373.43	32.25080056144419
373.5	5.0
374.0	5.0
374.07	24.50074756118845
374.43	24.50074756118845
374.5	5.0
375.0	5.0
375.07	28.576517174404277
375.43	28.576517174404277
375.5	5.0
376.0	5.0
376.07	33.68943721395538
376.43	33.68943721395538
376.5	5.0
377.0	5.0
377.07	33.77287892979843
377.43	33.77287892979843
377.5	5.0
378.0	5.0
378.07	27.100526743558227
378.43	27.100526743558227
378.5	5.0
379.0	5.0
379.07	32.41742456943194
379.43	32.41742456943194
379.5	5.0
380.0	5.0
380.07	24.86889458257861
380.43	24.86889458257861
380.5	5.0
381.0	5.0
381.07	34.337472231354056
381.43	34.337472231354056
381.5	5.0
382.0	5.0
382.07	20.21021878964431
382.43	20.21021878964431
382.5	5.0
383.0	5.0
383.07	29.57189261704787
383.43	29.57189261704787
383.5	5.0
384.0	5.0
384.07	30.306751903829802
384.43	30.306751903829802
384.5	5.0
385.0	5.0
385.07	33.47486472444045
385.43	33.47486472444045
385.5	5.0
386.0	5.0
386.07	34.25838821271871
386.43	34.25838821271871
386.5	5.0
387.0	5.0
387.07	34.13699617833975
387.43	34.13699617833975
387.5	5.0
388.0	5.0
388.07	21.106619970353044
388.43	21.106619970353044
388.5	5.0
389.0	5.0
389.07	27.503027975311635
389.43	27.503027975311635
389.5	5.0
390.0	5.0
